dataset,tipo,tecnica,densidad,riesgo,pureza,n_train,n_test,n_features,es_grande,cv_splits,modelo,mejor_configuracion,cv_f1_macro,cv_balanced_accuracy,cv_mcc,cv_cohen_kappa,test_f1_macro,test_balanced_accuracy,test_mcc,test_cohen_kappa,search_time_sec,n_jobs_search,halving_n_resources,halving_n_candidates
wdbc,aumentado,pcsmote,50,50,entropia,513,114,30,False,5,LogisticRegression,"{'classifier__C': np.float64(0.4042872735027334), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': True, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'classifier__tol': np.float64(0.0008706020878304854)}",0.9733827485353143,,,,0.9811507936507937,0.9811507936507937,0.9623015873015873,0.9623015873015873,5.959,2,"[51, 153, 459]","[10, 4, 2]"
wdbc,aumentado,pcsmote,50,50,proporcion,455,114,30,False,5,LogisticRegression,"{'classifier__C': np.float64(0.4689400963537689), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(5.4041038546473305e-05)}",0.9760678085122771,,,,0.9811507936507937,0.9811507936507937,0.9623015873015873,0.9623015873015873,1.794,2,"[45, 135, 405]","[10, 4, 2]"
wdbc,aumentado,pcsmote,50,75,entropia,513,114,30,False,5,LogisticRegression,"{'classifier__C': np.float64(0.4689400963537689), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(5.4041038546473305e-05)}",0.9733840197524739,,,,0.9811507936507937,0.9811507936507937,0.9623015873015873,0.9623015873015873,6.441,2,"[51, 153, 459]","[10, 4, 2]"
wdbc,aumentado,pcsmote,50,75,proporcion,455,114,30,False,5,LogisticRegression,"{'classifier__C': np.float64(0.4689400963537689), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(5.4041038546473305e-05)}",0.9760678085122771,,,,0.9811507936507937,0.9811507936507937,0.9623015873015873,0.9623015873015873,1.935,2,"[45, 135, 405]","[10, 4, 2]"
wdbc,aumentado,pcsmote,75,25,entropia,513,114,30,False,5,LogisticRegression,"{'classifier__C': np.float64(9.877700294007917), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(2.3270677083837777e-05)}",0.9690230083146151,,,,0.9715828832571666,0.9692460317460317,0.9433397594898876,0.9431704885343968,6.517,2,"[51, 153, 459]","[10, 4, 2]"
wdbc,aumentado,pcsmote,75,25,proporcion,455,114,30,False,5,LogisticRegression,"{'classifier__C': np.float64(0.4689400963537689), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(5.4041038546473305e-05)}",0.9760678085122771,,,,0.9811507936507937,0.9811507936507937,0.9623015873015873,0.9623015873015873,1.875,2,"[45, 135, 405]","[10, 4, 2]"
wdbc,aumentado,pcsmote,75,50,entropia,513,114,30,False,5,LogisticRegression,"{'classifier__C': np.float64(0.4042872735027334), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': True, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'classifier__tol': np.float64(0.0008706020878304854)}",0.9733827485353143,,,,0.9811507936507937,0.9811507936507937,0.9623015873015873,0.9623015873015873,6.01,2,"[51, 153, 459]","[10, 4, 2]"
wdbc,aumentado,pcsmote,75,50,proporcion,455,114,30,False,5,LogisticRegression,"{'classifier__C': np.float64(0.4689400963537689), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(5.4041038546473305e-05)}",0.9760678085122771,,,,0.9811507936507937,0.9811507936507937,0.9623015873015873,0.9623015873015873,2.568,2,"[45, 135, 405]","[10, 4, 2]"
wdbc,aumentado,pcsmote,75,75,entropia,513,114,30,False,5,LogisticRegression,"{'classifier__C': np.float64(0.4689400963537689), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(5.4041038546473305e-05)}",0.9733840197524739,,,,0.9811507936507937,0.9811507936507937,0.9623015873015873,0.9623015873015873,6.356,2,"[51, 153, 459]","[10, 4, 2]"
wdbc,aumentado,pcsmote,75,75,proporcion,455,114,30,False,5,LogisticRegression,"{'classifier__C': np.float64(0.4689400963537689), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(5.4041038546473305e-05)}",0.9760678085122771,,,,0.9811507936507937,0.9811507936507937,0.9623015873015873,0.9623015873015873,2.753,2,"[45, 135, 405]","[10, 4, 2]"
glass,base,base,NA,NA,NA,149,65,9,False,5,LogisticRegression,"{'classifier__C': np.float64(0.4689400963537689), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(5.4041038546473305e-05)}",0.3921818181818182,,,,0.5400948953580532,0.6467563837129054,0.4261020090129391,0.4089175711352301,2.858,2,"[20, 60]","[7, 3]"
heart,base,base,NA,NA,NA,207,90,13,False,5,LogisticRegression,"{'classifier__C': np.float64(0.006690421166498805), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': True, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear', 'classifier__tol': np.float64(3.8234752246751835e-05)}",0.29867012694412204,,,,0.3134554334554334,0.34810606060606064,0.2781928639987266,0.2672756155679109,1.778,2,"[23, 69, 207]","[9, 3, 1]"
shuttle,base,base,NA,NA,NA,40600,17400,9,True,3,LogisticRegression,"{'classifier__C': np.float64(9.877700294007917), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(2.3270677083837777e-05)}",0.6679148762083255,,,,0.6442571116237145,0.8113098146395438,0.5848478316345218,0.5806113766794196,794.192,1,"[4060, 12180, 36540]","[10, 4, 2]"
wdbc,base,base,NA,NA,NA,398,171,30,False,5,LogisticRegression,"{'classifier__C': np.float64(0.006724850206557251), 'classifier__class_weight': None, 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(7.591104805282687e-05)}",0.9155872733190664,,,,0.9217271895025938,0.90625,0.8547322545047403,0.844309559939302,14.246,2,"[39, 117, 351]","[10, 4, 2]"
