dataset,tipo,tecnica,densidad,riesgo,pureza,n_train,n_test,n_features,es_grande,cv_splits,n_iter,modelo,mejor_configuracion,cv_f1_macro,cv_balanced_accuracy,cv_mcc,cv_cohen_kappa,test_f1_macro,test_balanced_accuracy,test_mcc,test_cohen_kappa,cv_gmean_macro,cv_auc_ovr_macro,test_gmean_macro,test_auc_ovr_macro,search_time_sec,n_jobs_search
shuttle,aumentado,pcsmote,75,50,entropia,182352,11600,9,True,2,2,LogisticRegression,"{'classifier__C': np.float64(0.8471801418819978), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': True, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(0.0015751320499779737)}",0.9089109316109383,0.982502702556447,0.9728926586032569,0.9727054779808368,0.7847719410257211,0.9536085368413367,0.8458837519132214,0.8337173466201349,0.9821420099532552,,0.9496969370679921,0.9966772757647983,29.022,1
shuttle,aumentado,pcsmote,75,50,proporcion,133738,11600,9,True,2,2,LogisticRegression,"{'classifier__C': np.float64(0.8471801418819978), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': True, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(0.0015751320499779737)}",0.8513121197380186,0.9056431623757053,0.9517586218323213,0.9511927690504398,0.7875429568424474,0.929654188392408,0.8432004748867329,0.830351158048345,0.8687473998631123,,0.9169333320450301,0.9768837001161723,52.375,1
shuttle,aumentado,pcsmote,75,75,entropia,182352,11600,9,True,2,2,LogisticRegression,"{'classifier__C': np.float64(0.8471801418819978), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': True, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(0.0015751320499779737)}",0.9084837009410062,0.9820257750379177,0.9722434891907322,0.9720591262898199,0.7761227704095087,0.9529134914355601,0.840378911914524,0.8274927812484564,0.9816616701138576,,0.9489968881224553,0.9966019334019273,29.247,1
shuttle,aumentado,pcsmote,75,75,proporcion,133738,11600,9,True,2,2,LogisticRegression,"{'classifier__C': np.float64(0.8471801418819978), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': True, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(0.0015751320499779737)}",0.8392848805378221,0.8922367073449107,0.9253045291589017,0.9244968457293659,0.7437575366436228,0.9274373542677479,0.8226594009212583,0.8070814769022159,0.8561055816849095,,0.9147277009047547,0.9852609693279376,32.73,1
wdbc,aumentado,pcsmote,25,25,entropia,513,114,30,False,5,10,LogisticRegression,"{'classifier__C': np.float64(0.050465608220732025), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(0.0008536189862866829)}",0.9723326991930421,0.9723086702262904,0.9454172166147338,0.94469534556913,0.9905276277523889,0.9880952380952381,0.9812328999345131,0.9810568295114656,0.9720811506092895,,0.9880235200593537,0.998015873015873,3.277,4
wdbc,aumentado,pcsmote,25,25,proporcion,513,114,30,False,5,10,LogisticRegression,"{'classifier__C': np.float64(0.050465608220732025), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(0.0008536189862866829)}",0.9683805232287002,0.9683320620391559,0.9371348798270052,0.9367778934169138,0.9626596790042581,0.9672619047619048,0.9259891667402068,0.925343811394892,0.9682125996621689,,0.9672206950928381,0.9970238095238094,0.232,4
wdbc,aumentado,pcsmote,25,50,entropia,513,114,30,False,5,10,LogisticRegression,"{'classifier__C': np.float64(0.050465608220732025), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(0.0008536189862866829)}",0.9723326991930421,0.9723086702262904,0.9454172166147338,0.94469534556913,0.9905276277523889,0.9880952380952381,0.9812328999345131,0.9810568295114656,0.9720811506092895,,0.9880235200593537,0.998015873015873,0.23,4
wdbc,aumentado,pcsmote,25,50,proporcion,513,114,30,False,5,10,LogisticRegression,"{'classifier__C': np.float64(0.050465608220732025), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(0.0008536189862866829)}",0.9684098076325469,0.9683803712179,0.9372671130100434,0.9368338280670624,0.9718634306869601,0.9742063492063492,0.9438975339262832,0.9437314906219151,0.9682461371553259,,0.9742043287083434,0.9976851851851851,0.264,4
wdbc,aumentado,pcsmote,25,75,entropia,513,114,30,False,5,10,LogisticRegression,"{'classifier__C': np.float64(0.050465608220732025), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(0.0008536189862866829)}",0.9723326991930421,0.9723086702262904,0.9454172166147338,0.94469534556913,0.9905276277523889,0.9880952380952381,0.9812328999345131,0.9810568295114656,0.9720811506092895,,0.9880235200593537,0.998015873015873,0.231,4
wdbc,aumentado,pcsmote,25,75,proporcion,513,114,30,False,5,10,LogisticRegression,"{'classifier__C': np.float64(0.3811544088653064), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': True, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(1.3066739238053272e-05)}",0.9644935687524232,0.9648715992880753,0.9292093077865513,0.9289961488919479,0.9718634306869601,0.9742063492063492,0.9438975339262832,0.9437314906219151,0.9648135734604246,,0.9742043287083434,0.9973544973544974,0.287,4
wdbc,aumentado,pcsmote,50,25,entropia,513,114,30,False,5,10,LogisticRegression,"{'classifier__C': np.float64(0.050465608220732025), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(0.0008536189862866829)}",0.9723326991930421,0.9723086702262904,0.9454172166147338,0.94469534556913,0.9905276277523889,0.9880952380952381,0.9812328999345131,0.9810568295114656,0.9720811506092895,,0.9880235200593537,0.998015873015873,0.231,4
wdbc,aumentado,pcsmote,50,25,proporcion,513,114,30,False,5,10,LogisticRegression,"{'classifier__C': np.float64(0.050465608220732025), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(0.0008536189862866829)}",0.9683805232287002,0.9683320620391559,0.9371348798270052,0.9367778934169138,0.9626596790042581,0.9672619047619048,0.9259891667402068,0.925343811394892,0.9682125996621689,,0.9672206950928381,0.9970238095238094,0.246,4
wdbc,aumentado,pcsmote,50,50,entropia,513,114,30,False,5,10,LogisticRegression,"{'classifier__C': np.float64(0.050465608220732025), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(0.0008536189862866829)}",0.9723326991930421,0.9723086702262904,0.9454172166147338,0.94469534556913,0.9905276277523889,0.9880952380952381,0.9812328999345131,0.9810568295114656,0.9720811506092895,,0.9880235200593537,0.998015873015873,0.235,4
wdbc,aumentado,pcsmote,50,50,proporcion,513,114,30,False,5,10,LogisticRegression,"{'classifier__C': np.float64(0.050465608220732025), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(0.0008536189862866829)}",0.9684098076325469,0.9683803712179,0.9372671130100434,0.9368338280670624,0.9718634306869601,0.9742063492063492,0.9438975339262832,0.9437314906219151,0.9682461371553259,,0.9742043287083434,0.9976851851851851,0.233,4
wdbc,aumentado,pcsmote,50,75,entropia,513,114,30,False,5,10,LogisticRegression,"{'classifier__C': np.float64(0.050465608220732025), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(0.0008536189862866829)}",0.9723326991930421,0.9723086702262904,0.9454172166147338,0.94469534556913,0.9905276277523889,0.9880952380952381,0.9812328999345131,0.9810568295114656,0.9720811506092895,,0.9880235200593537,0.998015873015873,0.252,4
wdbc,aumentado,pcsmote,50,75,proporcion,513,114,30,False,5,10,LogisticRegression,"{'classifier__C': np.float64(0.3811544088653064), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': True, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(1.3066739238053272e-05)}",0.9644935687524232,0.9648715992880753,0.9292093077865513,0.9289961488919479,0.9718634306869601,0.9742063492063492,0.9438975339262832,0.9437314906219151,0.9648135734604246,,0.9742043287083434,0.9973544973544974,0.273,4
wdbc,aumentado,pcsmote,75,25,entropia,513,114,30,False,5,10,LogisticRegression,"{'classifier__C': np.float64(0.050465608220732025), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(0.0008536189862866829)}",0.9723326991930421,0.9723086702262904,0.9454172166147338,0.94469534556913,0.9905276277523889,0.9880952380952381,0.9812328999345131,0.9810568295114656,0.9720811506092895,,0.9880235200593537,0.998015873015873,0.232,4
wdbc,aumentado,pcsmote,75,25,proporcion,513,114,30,False,5,10,LogisticRegression,"{'classifier__C': np.float64(0.050465608220732025), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(0.0008536189862866829)}",0.9683805232287002,0.9683320620391559,0.9371348798270052,0.9367778934169138,0.9626596790042581,0.9672619047619048,0.9259891667402068,0.925343811394892,0.9682125996621689,,0.9672206950928381,0.9970238095238094,0.232,4
wdbc,aumentado,pcsmote,75,50,entropia,513,114,30,False,5,10,LogisticRegression,"{'classifier__C': np.float64(0.050465608220732025), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(0.0008536189862866829)}",0.9723326991930421,0.9723086702262904,0.9454172166147338,0.94469534556913,0.9905276277523889,0.9880952380952381,0.9812328999345131,0.9810568295114656,0.9720811506092895,,0.9880235200593537,0.998015873015873,0.253,4
wdbc,aumentado,pcsmote,75,50,proporcion,513,114,30,False,5,10,LogisticRegression,"{'classifier__C': np.float64(0.050465608220732025), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(0.0008536189862866829)}",0.9684098076325469,0.9683803712179,0.9372671130100434,0.9368338280670624,0.9718634306869601,0.9742063492063492,0.9438975339262832,0.9437314906219151,0.9682461371553259,,0.9742043287083434,0.9976851851851851,0.233,4
wdbc,aumentado,pcsmote,75,75,entropia,513,114,30,False,5,10,LogisticRegression,"{'classifier__C': np.float64(0.050465608220732025), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(0.0008536189862866829)}",0.9723326991930421,0.9723086702262904,0.9454172166147338,0.94469534556913,0.9905276277523889,0.9880952380952381,0.9812328999345131,0.9810568295114656,0.9720811506092895,,0.9880235200593537,0.998015873015873,0.231,4
wdbc,aumentado,pcsmote,75,75,proporcion,513,114,30,False,5,10,LogisticRegression,"{'classifier__C': np.float64(0.3811544088653064), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': True, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(1.3066739238053272e-05)}",0.9644935687524232,0.9648715992880753,0.9292093077865513,0.9289961488919479,0.9718634306869601,0.9742063492063492,0.9438975339262832,0.9437314906219151,0.9648135734604246,,0.9742043287083434,0.9973544973544974,0.269,4
glass,base,base,NA,NA,NA,149,65,9,False,5,10,LogisticRegression,"{'classifier__C': np.float64(15.741890047456648), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': np.float64(0.00020034427927560734)}",0.5680323162676103,0.6018013468013468,0.4138053863949077,0.3987586066912587,0.598552277499646,0.7307798481711525,0.4763982922139381,0.45267131242741,0.3597542277169767,,0.6591101645152049,0.8759283916436792,1.312,4
heart,base,base,NA,NA,NA,207,90,13,False,5,10,LogisticRegression,"{'classifier__C': np.float64(0.050465608220732025), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'saga', 'classifier__tol': np.float64(0.0008536189862866829)}",0.32854666477466055,0.3480276679841897,0.2705901985788353,0.26320306188954423,0.34237614237614233,0.3549242424242424,0.2926281286604679,0.28917609046849757,0.1491482258122407,,0.3206511432486732,0.686847023520927,2.575,4
shuttle,base,base,NA,NA,NA,40600,17400,9,True,3,5,LogisticRegression,"{'classifier__C': np.float64(15.741890047456648), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': np.float64(0.00020034427927560734)}",0.7924741865732091,0.9048115488015006,0.6408073737197654,0.6194189717493009,0.8015082949957267,0.8945804400638294,0.6478800373761708,0.627431551604678,0.8935213610584718,,0.8861747187363085,0.9832082536625179,252.175,1
wdbc,base,base,NA,NA,NA,398,171,30,False,5,10,LogisticRegression,"{'classifier__C': np.float64(15.741890047456648), 'classifier__class_weight': 'balanced', 'classifier__dual': False, 'classifier__fit_intercept': False, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs', 'classifier__tol': np.float64(0.00020034427927560734)}",0.9513516904881959,0.949977011494253,0.9033797472468514,0.9027511594454622,0.942866688940862,0.9359667056074766,0.8876263336714787,0.8858393294266004,0.9496132910021245,,0.9348678001398475,0.9953271028037383,4.937,4
